,cre_id,d_codigo,gas_price,gas_type,name,place_id,x,y,D_mnpio,d_estado
17722,PL/9120/EXP/ES/2015,94140,23.0,diesel,GASOLINERIA COSCOMATEPEC S.A DE C.V.,9934,-97.04466,19.06574,Coscomatepec,Veracruz de Ignacio de la Llave
17723,PL/6370/EXP/ES/2015,45623,21.89,regular,"GASOLINERA LAS LIEBRES, S.A. DE C.V.",8080,-103.3178,20.58432,San Pedro Tlaquepaque,Jalisco
17724,PL/6370/EXP/ES/2015,45623,23.74,premium,"GASOLINERA LAS LIEBRES, S.A. DE C.V.",8080,-103.3178,20.58432,San Pedro Tlaquepaque,Jalisco
17725,PL/6370/EXP/ES/2015,45623,22.79,diesel,"GASOLINERA LAS LIEBRES, S.A. DE C.V.",8080,-103.3178,20.58432,San Pedro Tlaquepaque,Jalisco
17726,PL/6648/EXP/ES/2015,91897,20.8,regular,Operadora Norteamericana de Franquicias SA de CV,8081,-96.1556,19.20056,Veracruz,Veracruz de Ignacio de la Llave
17727,PL/6648/EXP/ES/2015,91897,22.17,premium,Operadora Norteamericana de Franquicias SA de CV,8081,-96.1556,19.20056,Veracruz,Veracruz de Ignacio de la Llave
17728,PL/10945/EXP/ES/2015,91897,21.37,premium,OPERADORA MONSI SA DE CV,13083,-96.15934,19.20602,Veracruz,Veracruz de Ignacio de la Llave
17729,PL/10945/EXP/ES/2015,91897,19.98,regular,OPERADORA MONSI SA DE CV,13083,-96.15934,19.20602,Veracruz,Veracruz de Ignacio de la Llave
17730,PL/10945/EXP/ES/2015,91897,21.46,diesel,OPERADORA MONSI SA DE CV,13083,-96.15934,19.20602,Veracruz,Veracruz de Ignacio de la Llave
17731,PL/6606/EXP/ES/2015,69740,22.78,regular,ENERGETICOS DE TECOMAXTLAHUACA S.A DE C.V,8083,-98.03632,17.34515,San Sebastián Tecomaxtlahuaca,Oaxaca
17732,PL/6606/EXP/ES/2015,69740,24.03,premium,ENERGETICOS DE TECOMAXTLAHUACA S.A DE C.V,8083,-98.03632,17.34515,San Sebastián Tecomaxtlahuaca,Oaxaca
17733,PL/6606/EXP/ES/2015,69740,24.07,diesel,ENERGETICOS DE TECOMAXTLAHUACA S.A DE C.V,8083,-98.03632,17.34515,San Sebastián Tecomaxtlahuaca,Oaxaca
17734,PL/7291/EXP/ES/2015,90200,20.35,regular,RUBEN LOPEZ CALDERON,8086,-98.57639,19.5922,Calpulalpan,Tlaxcala
17735,PL/7291/EXP/ES/2015,90200,22.6,premium,RUBEN LOPEZ CALDERON,8086,-98.57639,19.5922,Calpulalpan,Tlaxcala
17736,PL/7291/EXP/ES/2015,90200,21.85,diesel,RUBEN LOPEZ CALDERON,8086,-98.57639,19.5922,Calpulalpan,Tlaxcala
17737,PL/10643/EXP/ES/2015,90200,20.4,regular,MARIA ANGELICA SALAZAR MARTINEZ,12763,-98.56389,19.59167,Calpulalpan,Tlaxcala
17738,PL/10643/EXP/ES/2015,90200,22.58,premium,MARIA ANGELICA SALAZAR MARTINEZ,12763,-98.56389,19.59167,Calpulalpan,Tlaxcala
17739,PL/10643/EXP/ES/2015,90200,21.9,diesel,MARIA ANGELICA SALAZAR MARTINEZ,12763,-98.56389,19.59167,Calpulalpan,Tlaxcala
17740,PL/6358/EXP/ES/2015,33210,22.7,regular,ROSSANA SOLIS PEREZ,8088,-107.6093,27.96722,Bocoyna,Chihuahua
17741,PL/6358/EXP/ES/2015,33210,23.55,premium,ROSSANA SOLIS PEREZ,8088,-107.6093,27.96722,Bocoyna,Chihuahua
17742,PL/6358/EXP/ES/2015,33210,23.55,diesel,ROSSANA SOLIS PEREZ,8088,-107.6093,27.96722,Bocoyna,Chihuahua
17743,PL/8564/EXP/ES/2015,33210,23.55,diesel,ROSENDO RODRIGUEZ MARTINEZ,9431,-107.6015,27.97327,Bocoyna,Chihuahua
17744,PL/8564/EXP/ES/2015,33210,22.7,regular,ROSENDO RODRIGUEZ MARTINEZ,9431,-107.6015,27.97327,Bocoyna,Chihuahua
17745,PL/8564/EXP/ES/2015,33210,23.55,premium,ROSENDO RODRIGUEZ MARTINEZ,9431,-107.6015,27.97327,Bocoyna,Chihuahua
17746,PL/6863/EXP/ES/2015,47950,22.7,regular,IGNACIO AYALA SALAZAR,8089,-102.2201,20.60413,Jesús María,Jalisco
17747,PL/6863/EXP/ES/2015,47950,22.7,diesel,IGNACIO AYALA SALAZAR,8089,-102.2201,20.60413,Jesús María,Jalisco
17748,PL/12039/EXP/ES/2015,47950,21.05,regular,"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V.",14013,-102.2167,20.61288,Jesús María,Jalisco
17749,PL/12039/EXP/ES/2015,47950,22.71,premium,"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V.",14013,-102.2167,20.61288,Jesús María,Jalisco
17750,PL/12039/EXP/ES/2015,47950,22.53,diesel,"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V.",14013,-102.2167,20.61288,Jesús María,Jalisco
17751,PL/6274/EXP/ES/2015,25720,24.48,premium,AUTO SERVICIO COAHUILA S.A. DE C.V.,8092,-101.4283,26.92422,Monclova,Coahuila de Zaragoza
17752,PL/6274/EXP/ES/2015,25720,22.89,regular,AUTO SERVICIO COAHUILA S.A. DE C.V.,8092,-101.4283,26.92422,Monclova,Coahuila de Zaragoza
17753,PL/8373/EXP/ES/2015,25720,22.9,regular,Lazalde SA de CV,9429,-101.4162,26.93285,Monclova,Coahuila de Zaragoza
17754,PL/8373/EXP/ES/2015,25720,24.5,premium,Lazalde SA de CV,9429,-101.4162,26.93285,Monclova,Coahuila de Zaragoza
17755,PL/8373/EXP/ES/2015,25720,23.89,diesel,Lazalde SA de CV,9429,-101.4162,26.93285,Monclova,Coahuila de Zaragoza
17756,PL/6644/EXP/ES/2015,20403,20.91,regular,J NEDER DAHER HERNANDEZ,8094,-102.3192,22.23358,Rincón de Romos,Aguascalientes
17757,PL/6644/EXP/ES/2015,20403,22.81,premium,J NEDER DAHER HERNANDEZ,8094,-102.3192,22.23358,Rincón de Romos,Aguascalientes
17758,PL/6644/EXP/ES/2015,20403,21.99,diesel,J NEDER DAHER HERNANDEZ,8094,-102.3192,22.23358,Rincón de Romos,Aguascalientes
17759,PL/6725/EXP/ES/2015,30430,21.09,regular,JOSE BARRAGAN SANCHEZ,8097,-93.65314,16.67022,Jiquipilas,Chiapas
17760,PL/6725/EXP/ES/2015,30430,22.99,diesel,JOSE BARRAGAN SANCHEZ,8097,-93.65314,16.67022,Jiquipilas,Chiapas
17761,PL/6725/EXP/ES/2015,30430,22.89,premium,JOSE BARRAGAN SANCHEZ,8097,-93.65314,16.67022,Jiquipilas,Chiapas
17762,PL/7068/EXP/ES/2015,92770,21.89,regular,"GASOLINERAS BELLO PANTEPEC, S.A DE C.V.",8100,-97.40449,20.94212,Tuxpan,Veracruz de Ignacio de la Llave
17763,PL/7068/EXP/ES/2015,92770,23.25,premium,"GASOLINERAS BELLO PANTEPEC, S.A DE C.V.",8100,-97.40449,20.94212,Tuxpan,Veracruz de Ignacio de la Llave
17764,PL/7068/EXP/ES/2015,92770,23.45,diesel,"GASOLINERAS BELLO PANTEPEC, S.A DE C.V.",8100,-97.40449,20.94212,Tuxpan,Veracruz de Ignacio de la Llave
17765,PL/9030/EXP/ES/2015,92770,23.29,premium,GASBEL LA PLAYA S.A DE C.V.,10183,-97.34456,20.9577,Tuxpan,Veracruz de Ignacio de la Llave
17766,PL/9030/EXP/ES/2015,92770,21.47,regular,GASBEL LA PLAYA S.A DE C.V.,10183,-97.34456,20.9577,Tuxpan,Veracruz de Ignacio de la Llave
17767,PL/9703/EXP/ES/2015,92770,21.63,regular,EVERARDO GUSTIN SÁNCHEZ,10784,-97.40015,20.94456,Tuxpan,Veracruz de Ignacio de la Llave
17768,PL/9703/EXP/ES/2015,92770,23.44,diesel,EVERARDO GUSTIN SÁNCHEZ,10784,-97.40015,20.94456,Tuxpan,Veracruz de Ignacio de la Llave
17769,PL/6877/EXP/ES/2015,30475,20.85,regular,ALVARO CHANONA BORGES,8102,-93.26562,16.25635,Villaflores,Chiapas
17770,PL/6877/EXP/ES/2015,30475,22.2,premium,ALVARO CHANONA BORGES,8102,-93.26562,16.25635,Villaflores,Chiapas
17771,PL/6877/EXP/ES/2015,30475,22.2,diesel,ALVARO CHANONA BORGES,8102,-93.26562,16.25635,Villaflores,Chiapas
17772,PL/7262/EXP/ES/2015,88750,16.88,regular,ESTACION J G S.A. DE C.V.,8103,-98.36608,26.05615,Reynosa,Tamaulipas
17773,PL/7262/EXP/ES/2015,88750,19.83,premium,ESTACION J G S.A. DE C.V.,8103,-98.36608,26.05615,Reynosa,Tamaulipas
17774,PL/7231/EXP/ES/2015,98471,21.1,regular,MARIA DEL CARMEN MARTINEZ HERNANDEZ,8104,-102.4599,23.17234,Villa de Cos,Zacatecas
17775,PL/7231/EXP/ES/2015,98471,22.1,diesel,MARIA DEL CARMEN MARTINEZ HERNANDEZ,8104,-102.4599,23.17234,Villa de Cos,Zacatecas
17776,PL/21334/EXP/ES/2018,98471,21.6,regular,Integradora San Jose Salzac S.A. De C.V.,24527,-102.2827,23.09353,Villa de Cos,Zacatecas
17777,PL/21334/EXP/ES/2018,98471,23.0,premium,Integradora San Jose Salzac S.A. De C.V.,24527,-102.2827,23.09353,Villa de Cos,Zacatecas
17778,PL/21334/EXP/ES/2018,98471,22.6,diesel,Integradora San Jose Salzac S.A. De C.V.,24527,-102.2827,23.09353,Villa de Cos,Zacatecas
17779,PL/7158/EXP/ES/2015,67124,19.33,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8105,-100.259,25.70289,Guadalupe,Nuevo León
17780,PL/7158/EXP/ES/2015,67124,20.83,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8105,-100.259,25.70289,Guadalupe,Nuevo León
17781,PL/7158/EXP/ES/2015,67124,20.84,diesel,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8105,-100.259,25.70289,Guadalupe,Nuevo León
17782,PL/6281/EXP/ES/2015,37360,21.55,regular,OSCAR ALEJANDRO PADILLA LOPEZ,8107,-101.694,21.12282,León,Guanajuato
17783,PL/6281/EXP/ES/2015,37360,24.29,premium,OSCAR ALEJANDRO PADILLA LOPEZ,8107,-101.694,21.12282,León,Guanajuato
17784,PL/6593/EXP/ES/2015,51357,20.85,regular,DAVID LOPEZ FLORES,8108,-99.73969,19.26986,Zinacantepec,México
17785,PL/6593/EXP/ES/2015,51357,23.09,premium,DAVID LOPEZ FLORES,8108,-99.73969,19.26986,Zinacantepec,México
17786,PL/8086/EXP/ES/2015,51357,20.79,regular,COMBUSTIBLES ZINA SA DE CV,8957,-99.74052,19.26285,Zinacantepec,México
17787,PL/8086/EXP/ES/2015,51357,22.99,premium,COMBUSTIBLES ZINA SA DE CV,8957,-99.74052,19.26285,Zinacantepec,México
17788,PL/8086/EXP/ES/2015,51357,22.69,diesel,COMBUSTIBLES ZINA SA DE CV,8957,-99.74052,19.26285,Zinacantepec,México
17789,PL/6354/EXP/ES/2015,97350,21.99,regular,"ESTACION DE SERVICIO JP SEGUNDO, SA DE CV  ES11782",8109,-89.86938,21.01249,Hunucmá,Yucatán
17790,PL/6354/EXP/ES/2015,97350,23.64,diesel,"ESTACION DE SERVICIO JP SEGUNDO, SA DE CV  ES11782",8109,-89.86938,21.01249,Hunucmá,Yucatán
17791,PL/6354/EXP/ES/2015,97350,23.04,premium,"ESTACION DE SERVICIO JP SEGUNDO, SA DE CV  ES11782",8109,-89.86938,21.01249,Hunucmá,Yucatán
17792,PL/10859/EXP/ES/2015,97350,21.99,regular,SERVICIO HUNUCMA SA DE CV,13182,-89.85284,21.02632,Hunucmá,Yucatán
17793,PL/10859/EXP/ES/2015,97350,23.04,premium,SERVICIO HUNUCMA SA DE CV,13182,-89.85284,21.02632,Hunucmá,Yucatán
17794,PL/10859/EXP/ES/2015,97350,23.64,diesel,SERVICIO HUNUCMA SA DE CV,13182,-89.85284,21.02632,Hunucmá,Yucatán
17795,PL/6934/EXP/ES/2015,90099,22.49,premium,SERVICIO EL SABINAL SA DE CV,8117,-98.2153,19.31789,Tlaxcala,Tlaxcala
17796,PL/6934/EXP/ES/2015,90099,20.69,regular,SERVICIO EL SABINAL SA DE CV,8117,-98.2153,19.31789,Tlaxcala,Tlaxcala
17797,PL/7087/EXP/ES/2015,78413,21.25,regular,"CORPOE, S.A. DE C.V.",8118,-101.0258,22.19224,San Luis Potosí,San Luis Potosí
17798,PL/7087/EXP/ES/2015,78413,23.19,premium,"CORPOE, S.A. DE C.V.",8118,-101.0258,22.19224,San Luis Potosí,San Luis Potosí
17799,PL/7087/EXP/ES/2015,78413,22.49,diesel,"CORPOE, S.A. DE C.V.",8118,-101.0258,22.19224,San Luis Potosí,San Luis Potosí
17800,PL/6921/EXP/ES/2015,78390,21.59,regular,SUPER SERVICIO JAPE SA DE CV,8119,-100.9462,22.14456,San Luis Potosí,San Luis Potosí
17801,PL/6921/EXP/ES/2015,78390,23.55,premium,SUPER SERVICIO JAPE SA DE CV,8119,-100.9462,22.14456,San Luis Potosí,San Luis Potosí
17802,PL/6921/EXP/ES/2015,78390,18.95,diesel,SUPER SERVICIO JAPE SA DE CV,8119,-100.9462,22.14456,San Luis Potosí,San Luis Potosí
17803,PL/20333/EXP/ES/2017,78390,23.2,diesel,GASOLINERA LOS VECINOS SA DE CV,22943,-105.2935,20.53088,San Luis Potosí,San Luis Potosí
17804,PL/20333/EXP/ES/2017,78390,22.1,regular,GASOLINERA LOS VECINOS SA DE CV,22943,-105.2935,20.53088,San Luis Potosí,San Luis Potosí
17805,PL/20333/EXP/ES/2017,78390,23.8,premium,GASOLINERA LOS VECINOS SA DE CV,22943,-105.2935,20.53088,San Luis Potosí,San Luis Potosí
17806,PL/7259/EXP/ES/2015,47640,22.59,regular,JOSE LUIS ALVAREZ GONZALEZ,8123,-102.7764,20.81608,Tepatitlán de Morelos,Jalisco
17807,PL/7259/EXP/ES/2015,47640,24.39,premium,JOSE LUIS ALVAREZ GONZALEZ,8123,-102.7764,20.81608,Tepatitlán de Morelos,Jalisco
17808,PL/6650/EXP/ES/2015,50483,20.69,regular,Servicio Sam de Acutzilapan S.A. de C.V.,8127,-99.76146,19.79159,Atlacomulco,México
17809,PL/6650/EXP/ES/2015,50483,22.79,premium,Servicio Sam de Acutzilapan S.A. de C.V.,8127,-99.76146,19.79159,Atlacomulco,México
17810,PL/6650/EXP/ES/2015,50483,22.29,diesel,Servicio Sam de Acutzilapan S.A. de C.V.,8127,-99.76146,19.79159,Atlacomulco,México
17811,PL/7266/EXP/ES/2015,68370,21.19,regular,GASOLINERIA COSTA VERDE S DE RL DE CV,8130,-96.12862,18.09306,San Juan Bautista Tuxtepec,Oaxaca
17812,PL/7266/EXP/ES/2015,68370,23.19,premium,GASOLINERIA COSTA VERDE S DE RL DE CV,8130,-96.12862,18.09306,San Juan Bautista Tuxtepec,Oaxaca
17813,PL/7266/EXP/ES/2015,68370,23.09,diesel,GASOLINERIA COSTA VERDE S DE RL DE CV,8130,-96.12862,18.09306,San Juan Bautista Tuxtepec,Oaxaca
17814,PL/6428/EXP/ES/2015,78437,21.14,regular,SERVIFAST DE SAN LUIS SA DE CV,8132,-100.9439,22.15173,Soledad de Graciano Sánchez,San Luis Potosí
17815,PL/6428/EXP/ES/2015,78437,22.49,diesel,SERVIFAST DE SAN LUIS SA DE CV,8132,-100.9439,22.15173,Soledad de Graciano Sánchez,San Luis Potosí
17816,PL/6428/EXP/ES/2015,78437,22.79,premium,SERVIFAST DE SAN LUIS SA DE CV,8132,-100.9439,22.15173,Soledad de Graciano Sánchez,San Luis Potosí
17817,PL/7915/EXP/ES/2015,78437,20.99,regular,EXPRESS PERICO S.A. DE C.V.,8934,-100.9292,22.15308,Soledad de Graciano Sánchez,San Luis Potosí
17818,PL/7915/EXP/ES/2015,78437,22.8,premium,EXPRESS PERICO S.A. DE C.V.,8934,-100.9292,22.15308,Soledad de Graciano Sánchez,San Luis Potosí
17819,PL/19355/EXP/ES/2016,78437,21.49,regular,"GASOLINERA JOSE DE GALVEZ, SA DE CV",21698,-100.9442,22.15184,Soledad de Graciano Sánchez,San Luis Potosí
17820,PL/19355/EXP/ES/2016,78437,23.85,premium,"GASOLINERA JOSE DE GALVEZ, SA DE CV",21698,-100.9442,22.15184,Soledad de Graciano Sánchez,San Luis Potosí
17821,PL/19355/EXP/ES/2016,78437,22.75,diesel,"GASOLINERA JOSE DE GALVEZ, SA DE CV",21698,-100.9442,22.15184,Soledad de Graciano Sánchez,San Luis Potosí
17822,PL/7022/EXP/ES/2015,37130,22.3,regular,"SERVICIO SIGLO XXI, S.A. DE C.V.",8133,-101.6802,21.17103,León,Guanajuato
17823,PL/7022/EXP/ES/2015,37130,24.27,premium,"SERVICIO SIGLO XXI, S.A. DE C.V.",8133,-101.6802,21.17103,León,Guanajuato
17824,PL/7022/EXP/ES/2015,37130,23.58,diesel,"SERVICIO SIGLO XXI, S.A. DE C.V.",8133,-101.6802,21.17103,León,Guanajuato
17825,PL/7445/EXP/ES/2015,37130,24.39,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",9235,-101.6932,21.16758,León,Guanajuato
17826,PL/7445/EXP/ES/2015,37130,21.99,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",9235,-101.6932,21.16758,León,Guanajuato
17827,PL/6960/EXP/ES/2015,71000,23.0,regular,OPERADORA DE COMBUSTIBLES SAN AGUSTIN S.A. DE C.V.,8138,-97.9187,17.03598,Putla Villa de Guerrero,Oaxaca
17828,PL/6960/EXP/ES/2015,71000,24.9,premium,OPERADORA DE COMBUSTIBLES SAN AGUSTIN S.A. DE C.V.,8138,-97.9187,17.03598,Putla Villa de Guerrero,Oaxaca
17829,PL/6960/EXP/ES/2015,71000,24.95,diesel,OPERADORA DE COMBUSTIBLES SAN AGUSTIN S.A. DE C.V.,8138,-97.9187,17.03598,Putla Villa de Guerrero,Oaxaca
17830,PL/8468/EXP/ES/2015,71000,23.1,regular,SERVICIO AFH SA DE CV ,9301,-97.92682,17.02043,Putla Villa de Guerrero,Oaxaca
17831,PL/8468/EXP/ES/2015,71000,24.95,premium,SERVICIO AFH SA DE CV ,9301,-97.92682,17.02043,Putla Villa de Guerrero,Oaxaca
17832,PL/8468/EXP/ES/2015,71000,25.0,diesel,SERVICIO AFH SA DE CV ,9301,-97.92682,17.02043,Putla Villa de Guerrero,Oaxaca
17833,PL/7263/EXP/ES/2015,85134,21.56,regular,ESTACION DE SERVICIO RIO ASON SA DE CV,8139,-109.9433,27.45701,Cajeme,Sonora
17834,PL/7263/EXP/ES/2015,85134,22.94,diesel,ESTACION DE SERVICIO RIO ASON SA DE CV,8139,-109.9433,27.45701,Cajeme,Sonora
17835,PL/7263/EXP/ES/2015,85134,23.59,premium,ESTACION DE SERVICIO RIO ASON SA DE CV,8139,-109.9433,27.45701,Cajeme,Sonora
17836,PL/21216/EXP/ES/2018,85134,21.37,regular,"GASOLINERA BORJA, S.A DE C.V.",24393,-109.9819,27.4915,Cajeme,Sonora
17837,PL/21216/EXP/ES/2018,85134,23.55,premium,"GASOLINERA BORJA, S.A DE C.V.",24393,-109.9819,27.4915,Cajeme,Sonora
17838,PL/21216/EXP/ES/2018,85134,21.85,diesel,"GASOLINERA BORJA, S.A DE C.V.",24393,-109.9819,27.4915,Cajeme,Sonora
17839,PL/6879/EXP/ES/2015,39170,23.52,regular,EDGARDO ASTUDILLO MORALES,8140,-99.40943,17.56202,Tixtla de Guerrero,Guerrero
17840,PL/6879/EXP/ES/2015,39170,24.51,premium,EDGARDO ASTUDILLO MORALES,8140,-99.40943,17.56202,Tixtla de Guerrero,Guerrero
17841,PL/6879/EXP/ES/2015,39170,24.51,diesel,EDGARDO ASTUDILLO MORALES,8140,-99.40943,17.56202,Tixtla de Guerrero,Guerrero
17842,PL/6686/EXP/ES/2015,55000,22.99,regular,"OPERADORA DE MINIESTACIONES COMBUSERV, S.A. DE C.V",8141,-99.04081,19.58307,Ecatepec de Morelos,México
17843,PL/6686/EXP/ES/2015,55000,24.19,premium,"OPERADORA DE MINIESTACIONES COMBUSERV, S.A. DE C.V",8141,-99.04081,19.58307,Ecatepec de Morelos,México
17844,PL/6686/EXP/ES/2015,55000,23.79,diesel,"OPERADORA DE MINIESTACIONES COMBUSERV, S.A. DE C.V",8141,-99.04081,19.58307,Ecatepec de Morelos,México
17845,PL/6909/EXP/ES/2015,54273,21.0,regular,PETRO 107 SA DE CV,8142,-99.63246,20.08348,Jilotepec,México
17846,PL/6909/EXP/ES/2015,54273,22.7,premium,PETRO 107 SA DE CV,8142,-99.63246,20.08348,Jilotepec,México
17847,PL/6909/EXP/ES/2015,54273,21.8,diesel,PETRO 107 SA DE CV,8142,-99.63246,20.08348,Jilotepec,México
17848,PL/6895/EXP/ES/2015,49340,22.8,regular,J DONACIANO ZAMORA LOPEZ,8145,-103.7624,19.94849,Tapalpa,Jalisco
17849,PL/6895/EXP/ES/2015,49340,24.6,premium,J DONACIANO ZAMORA LOPEZ,8145,-103.7624,19.94849,Tapalpa,Jalisco
17850,PL/6895/EXP/ES/2015,49340,23.75,diesel,J DONACIANO ZAMORA LOPEZ,8145,-103.7624,19.94849,Tapalpa,Jalisco
17851,PL/7152/EXP/ES/2015,47254,21.7,regular,SERVICIO SOTO ESQUEDA SA DE CV,8146,-102.5891,21.67969,Villa Hidalgo,Jalisco
17852,PL/7152/EXP/ES/2015,47254,23.5,premium,SERVICIO SOTO ESQUEDA SA DE CV,8146,-102.5891,21.67969,Villa Hidalgo,Jalisco
17853,PL/7152/EXP/ES/2015,47254,22.9,diesel,SERVICIO SOTO ESQUEDA SA DE CV,8146,-102.5891,21.67969,Villa Hidalgo,Jalisco
17854,PL/7299/EXP/ES/2015,43924,20.75,regular,COMBUSTIBLES RUMLOC S.A. DE C.V.,8148,-98.43195,19.69188,Apan,Hidalgo
17855,PL/7299/EXP/ES/2015,43924,22.54,premium,COMBUSTIBLES RUMLOC S.A. DE C.V.,8148,-98.43195,19.69188,Apan,Hidalgo
17856,PL/7299/EXP/ES/2015,43924,22.45,diesel,COMBUSTIBLES RUMLOC S.A. DE C.V.,8148,-98.43195,19.69188,Apan,Hidalgo
17857,PL/6279/EXP/ES/2015,68213,21.8,regular,ESTACIÓN DE SERVICIO DOÑA ADE SA DE CV,8150,-96.90234,17.28584,San Francisco Telixtlahuaca,Oaxaca
17858,PL/6279/EXP/ES/2015,68213,23.5,premium,ESTACIÓN DE SERVICIO DOÑA ADE SA DE CV,8150,-96.90234,17.28584,San Francisco Telixtlahuaca,Oaxaca
17859,PL/6279/EXP/ES/2015,68213,23.3,diesel,ESTACIÓN DE SERVICIO DOÑA ADE SA DE CV,8150,-96.90234,17.28584,San Francisco Telixtlahuaca,Oaxaca
17860,PL/6398/EXP/ES/2015,70180,22.0,regular,SERVICIO TAPANATEPEC S.A. de C.V.,8151,-94.18979,16.37045,San Pedro Tapanatepec,Oaxaca
17861,PL/6398/EXP/ES/2015,70180,23.95,premium,SERVICIO TAPANATEPEC S.A. de C.V.,8151,-94.18979,16.37045,San Pedro Tapanatepec,Oaxaca
17862,PL/6398/EXP/ES/2015,70180,23.5,diesel,SERVICIO TAPANATEPEC S.A. de C.V.,8151,-94.18979,16.37045,San Pedro Tapanatepec,Oaxaca
17863,PL/6699/EXP/ES/2015,62757,23.39,diesel,"GASOLINERIA MOMPANI, S.A. DE C.V.",8152,-98.93554,18.85053,Cuautla,Morelos
17864,PL/6699/EXP/ES/2015,62757,21.49,regular,"GASOLINERIA MOMPANI, S.A. DE C.V.",8152,-98.93554,18.85053,Cuautla,Morelos
17865,PL/6699/EXP/ES/2015,62757,23.49,premium,"GASOLINERIA MOMPANI, S.A. DE C.V.",8152,-98.93554,18.85053,Cuautla,Morelos
17866,PL/6695/EXP/ES/2015,62757,23.39,diesel,"GASOLINERIA MOMPANI, S.A. DE C.V.",8344,-98.95902,18.85871,Cuautla,Morelos
17867,PL/6695/EXP/ES/2015,62757,21.69,regular,"GASOLINERIA MOMPANI, S.A. DE C.V.",8344,-98.95902,18.85871,Cuautla,Morelos
17868,PL/6695/EXP/ES/2015,62757,23.49,premium,"GASOLINERIA MOMPANI, S.A. DE C.V.",8344,-98.95902,18.85871,Cuautla,Morelos
17869,PL/3150/EXP/ES/2015,62757,22.29,regular,SUPER SERVICIO EL POLVORIN S.A. DE C.V.,11083,-98.96392,18.8675,Cuautla,Morelos
17870,PL/3150/EXP/ES/2015,62757,24.55,premium,SUPER SERVICIO EL POLVORIN S.A. DE C.V.,11083,-98.96392,18.8675,Cuautla,Morelos
17871,PL/3150/EXP/ES/2015,62757,23.39,diesel,SUPER SERVICIO EL POLVORIN S.A. DE C.V.,11083,-98.96392,18.8675,Cuautla,Morelos
17872,PL/6737/EXP/ES/2015,59853,22.99,regular,GASOLINERA CURUTARAN SA DE CV,8157,-102.321,19.9374,Jacona,Michoacán de Ocampo
17873,PL/6737/EXP/ES/2015,59853,24.29,premium,GASOLINERA CURUTARAN SA DE CV,8157,-102.321,19.9374,Jacona,Michoacán de Ocampo
17874,PL/6737/EXP/ES/2015,59853,24.19,diesel,GASOLINERA CURUTARAN SA DE CV,8157,-102.321,19.9374,Jacona,Michoacán de Ocampo
17875,PL/6813/EXP/ES/2015,23740,21.58,regular,SERVICIO QUINAGUI SA DE CV,8164,-112.1123,24.7934,Comondú,Baja California Sur
17876,PL/12625/EXP/ES/2015,23740,21.58,regular,SERVICIO QUINAGUI SA DE CV,14165,-112.1023,24.78808,Comondú,Baja California Sur
17877,PL/12625/EXP/ES/2015,23740,22.89,diesel,SERVICIO QUINAGUI SA DE CV,14165,-112.1023,24.78808,Comondú,Baja California Sur
17878,PL/12625/EXP/ES/2015,23740,20.62,premium,SERVICIO QUINAGUI SA DE CV,14165,-112.1023,24.78808,Comondú,Baja California Sur
17879,PL/7244/EXP/ES/2015,55990,20.85,regular,LUIS MAYORGA MILLAN,8166,-98.86632,19.88568,Temascalapa,México
17880,PL/7244/EXP/ES/2015,55990,22.15,diesel,LUIS MAYORGA MILLAN,8166,-98.86632,19.88568,Temascalapa,México
17881,PL/7134/EXP/ES/2015,88440,16.99,regular,MAGDA MERCEDES HINOJOSA CEPEDA,8167,-98.83349,26.3139,Camargo,Tamaulipas
17882,PL/7140/EXP/ES/2015,88440,16.99,regular,MAGDA MERCEDES HINOJOSA CEPEDA,8321,-98.8299,26.33159,Camargo,Tamaulipas
17883,PL/7140/EXP/ES/2015,88440,21.69,diesel,MAGDA MERCEDES HINOJOSA CEPEDA,8321,-98.8299,26.33159,Camargo,Tamaulipas
17884,PL/6562/EXP/ES/2015,54020,22.49,regular,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",8170,-99.20455,19.55748,Tlalnepantla de Baz,México
17885,PL/6562/EXP/ES/2015,54020,24.19,premium,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",8170,-99.20455,19.55748,Tlalnepantla de Baz,México
17886,PL/6562/EXP/ES/2015,54020,23.69,diesel,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",8170,-99.20455,19.55748,Tlalnepantla de Baz,México
17887,PL/6435/EXP/ES/2015,63330,23.5,premium,"GRUPO BENCENO DE COMBUSTIBLES, S.A. DE C.V.",8173,-105.1986,21.81301,Santiago Ixcuintla,Nayarit
17888,PL/6435/EXP/ES/2015,63330,22.94,diesel,"GRUPO BENCENO DE COMBUSTIBLES, S.A. DE C.V.",8173,-105.1986,21.81301,Santiago Ixcuintla,Nayarit
