gas_price;gas_type;place_id
21.63;diesel;2620
19.99;regular;2636
21.79;premium;2636
22.19;diesel;2636
20.59;regular;2729
21.99;premium;2729
22.39;diesel;2729
20.58;regular;2627
22.09;premium;2627
21.89;diesel;2627
22.19;premium;2621
22.59;diesel;2621
21.53;regular;2621
19.97;regular;2623
22.99;premium;2623
21.89;diesel;2623
20.69;regular;2690
21.79;premium;2690
22.39;diesel;2690
21.39;regular;2724
23.39;premium;2724
20.34;regular;2613
21.99;premium;2613
21.94;diesel;2613
21.19;regular;2702
21.99;diesel;2702
22.92;premium;2702
20.29;regular;2705
21.99;premium;2705
21.69;diesel;2705
19.29;regular;2626
20.29;premium;2626
21.69;diesel;2626
21.09;regular;2618
23.69;premium;2618
22.74;diesel;2618
21.69;regular;2601
23.89;premium;2601
22.55;diesel;2601
20.99;regular;2688
22.19;diesel;2688
22.99;premium;2688
20.19;regular;2595
21.89;diesel;2595
22.49;premium;2595
21.09;regular;2602
22.89;premium;2602
22.09;diesel;2602
22.99;regular;2614
25.99;premium;2614
21.89;regular;2652
24.99;premium;2652
23.94;diesel;2652
21.29;regular;2631
23.59;premium;2631
22.58;diesel;2631
22.19;regular;11137
24.19;premium;11137
22.45;premium;2615
21.65;diesel;2615
20.35;regular;2615
21.79;regular;2686
21.39;regular;2641
23.68;premium;2641
22.25;diesel;2641
21.5;regular;2644
23.45;premium;2644
22.62;diesel;2644
20.99;regular;2599
22.59;premium;2599
22.84;diesel;2599
22.15;regular;2696
23.75;premium;2696
21.99;regular;2598
23.49;premium;2598
23.07;diesel;2598
20.29;regular;2741
22.19;premium;2741
22.29;diesel;2741
20.95;regular;2731
22.95;diesel;2731
22.5;premium;2731
22.25;regular;2653
23.8;premium;2653
23.97;diesel;2653
20.54;regular;2666
22.09;premium;2666
21.84;diesel;2666
20.59;regular;2716
21.64;premium;2716
21.59;diesel;2716
21.29;regular;2717
23.29;premium;2717
20.49;regular;2640
22.14;premium;2640
22.04;diesel;2640
22.34;regular;3165
24.44;premium;3165
21.99;regular;2590
24.2;premium;2590
20.99;regular;2700
22.99;premium;2700
23.29;diesel;2700
21.9;regular;2703
24.05;premium;2703
22.75;diesel;2703
24.38;premium;2692
22.6;regular;2692
23.99;diesel;2692
22.29;regular;2663
24.29;premium;2663
21.95;regular;2680
23.1;diesel;2680
22.04;regular;2649
24.59;premium;2649
23.27;diesel;2649
21.43;diesel;2726
20.58;regular;2726
22.81;premium;2726
22.5;regular;2730
23.1;diesel;2730
21.99;regular;2632
23.49;premium;2632
23.37;diesel;2632
20.85;regular;2725
22.83;premium;2725
21.63;diesel;2725
21.79;regular;2713
22.39;diesel;2713
24.38;premium;2749
22.6;regular;2749
23.99;diesel;2749
22.61;regular;2654
24.59;premium;2654
24.24;diesel;2654
21.22;regular;2612
22.32;diesel;2612
23.84;premium;2612
21.39;regular;2604
24.09;premium;2604
21.99;diesel;2604
23.49;regular;2706
24.97;premium;2706
23.49;premium;2744
20.99;regular;2744
22.99;diesel;2744
22.98;regular;2635
17.83;premium;2635
21.49;regular;2610
23.99;premium;2610
21.29;diesel;2610
21.41;regular;2665
23.55;premium;2665
22.75;diesel;2665
18.02;regular;3168
20.69;premium;3168
22.99;premium;11060
21.19;regular;11060
22.99;premium;10864
21.19;regular;10864
20.95;regular;2708
22.7;premium;2708
22.7;diesel;2708
16.39;regular;2642
20.39;diesel;2642
18.99;premium;2642
20.55;regular;2600
21.99;diesel;2600
22.99;premium;2600
20.29;regular;3161
21.99;premium;3161
20.99;regular;2681
22.87;premium;2681
22.69;diesel;2681
20.47;regular;2697
21.57;diesel;2697
20.19;regular;2723
21.99;premium;2723
22.65;premium;2734
22.78;diesel;2734
20.89;regular;2734
20.9;regular;2693
22.99;premium;2693
17.11;diesel;2693
21.49;regular;16225
22.29;diesel;16225
22.99;premium;16225
21.09;regular;16224
22.69;premium;16224
22.19;diesel;16224
21.99;regular;16223
22.94;premium;16223
23.45;diesel;16223
21.99;regular;16222
23.99;premium;16222
22.99;diesel;16222
20.84;regular;16221
22.79;premium;16221
22.3;regular;16219
24.2;premium;16219
21.89;regular;2662
23.29;premium;2662
19.75;regular;16216
21.59;premium;16216
21.69;diesel;16216
22.2;regular;16215
23.1;diesel;16215
21.99;regular;16214
22.99;premium;16214
23.59;diesel;16214
21.99;regular;16213
23.99;premium;16213
21.98;regular;16218
24.14;premium;16218
23.18;diesel;16218
20.27;regular;16217
22.12;premium;16217
21.77;diesel;16217
20.08;regular;16220
21.88;premium;16220
21.68;diesel;16220
21.99;regular;2643
24.75;premium;2643
23.4;diesel;2643
22.29;regular;2591
23.39;diesel;2591
23.79;premium;2591
20.59;regular;2687
22.59;premium;2687
24.07;premium;20945
22.55;regular;20945
23.13;diesel;20945
21.65;regular;20944
23.05;premium;20944
22.25;diesel;20944
20.8;regular;20757
22.45;premium;20757
23.19;diesel;20757
21.89;regular;20942
23.79;premium;20942
23.49;diesel;20942
20.84;regular;20941
21.94;diesel;20941
21.37;regular;2740
23.79;premium;2740
22.15;diesel;2740
20.09;regular;20940
22.09;premium;20940
21.65;diesel;20940
22.14;regular;20853
24.14;premium;20853
22.94;diesel;20853
21.57;regular;16130
23.49;premium;16130
22.64;diesel;16130
21.89;regular;20937
23.29;premium;20937
23.49;diesel;20937
21.15;regular;16239
22.65;premium;16239
22.04;diesel;16239
23.09;diesel;20935
22.09;regular;20935
24.39;premium;20935
18.4;regular;20934
20.3;diesel;20934
19.7;premium;20934
21.98;regular;20855
23.27;premium;20855
23.19;diesel;20932
21.59;regular;20932
24.59;premium;20932
21.99;regular;20931
23.59;diesel;20931
24.79;premium;20931
22.59;premium;2628
20.49;regular;2628
21.59;diesel;2628
21.5;regular;16132
23.2;premium;16132
23.55;diesel;16132
22.2;regular;20857
23.7;premium;20857
22.9;diesel;20857
21.99;regular;20928
23.99;premium;20928
22.99;diesel;20928
21.79;regular;16180
23.89;premium;16180
22.79;diesel;16180
22.59;premium;2588
20.49;regular;2588
21.59;diesel;2588
20.49;regular;2596
21.89;diesel;2596
22.49;premium;2596
22.15;regular;20864
23.59;premium;20864
23.29;diesel;20864
22.19;regular;16211
23.4;premium;16211
19.75;regular;20868
21.99;premium;20868
21.89;diesel;20868
22.09;diesel;16206
20.38;regular;16206
22.09;premium;16206
21.79;regular;20859
23.99;premium;20859
22.99;diesel;20859
20.19;regular;2747
21.89;diesel;2747
22.49;premium;2747
22.55;premium;20769
20.95;regular;20769
22.29;diesel;20769
22.97;regular;16129
23.97;premium;16129
23.95;diesel;16129
20.99;regular;20863
22.79;premium;20863
21.79;diesel;20863
20.99;regular;16228
22.65;diesel;16228
22.99;premium;16228
22.5;premium;16181
22.5;diesel;16181
21;regular;16181
20.44;regular;20867
22.49;premium;20867
20.08;diesel;20867
21.99;regular;20865
23.99;premium;20865
22.85;diesel;20865
23.39;diesel;16128
21.99;regular;16128
24.39;premium;16128
17.04;regular;20861
21.89;diesel;20861
19.87;premium;20861
24.9;premium;20900
23.35;regular;20900
24.5;diesel;20900
21.79;regular;2589
23.95;premium;2589
22.95;diesel;2589
20.8;regular;20866
22.2;premium;20866
22;diesel;20866
20.1;regular;20822
22.05;premium;20822
21.85;diesel;20822
20.29;regular;20764
22.55;premium;20764
22.09;diesel;20764
20.68;regular;20858
21.99;premium;20858
22;diesel;20858
21.79;regular;20862
22.59;premium;20862
22.49;diesel;20862
16.64;regular;20886
18.87;premium;20886
20.99;diesel;20886
20.89;regular;20883
22.99;diesel;20883
19.79;regular;20875
21.49;premium;20875
21.98;diesel;20860
19.89;regular;20860
16.64;regular;20885
18.87;premium;20885
20.99;diesel;20885
24.2;diesel;2712
22.5;regular;2712
24.2;premium;2712
23.11;premium;20890
21.75;regular;20890
23.35;diesel;20890
21.99;regular;20879
23.59;premium;20879
15.19;regular;20876
20.65;diesel;20876
17.81;premium;20876
22.39;regular;20871
23.69;diesel;20871
17.35;regular;20899
17.7;premium;20899
17.99;diesel;20899
22.39;regular;20881
23.89;premium;20881
23.49;diesel;20881
21.89;regular;16126
24.89;premium;16126
21.05;diesel;16126
20.4;regular;20880
22.15;premium;20880
21.6;diesel;20880
24.19;premium;16177
22.69;diesel;16177
22.19;regular;16177
21.19;regular;2728
22.89;premium;2728
21.39;regular;16178
24.59;premium;16178
22.19;diesel;16178
21.04;regular;20889
23.4;premium;20889
22.49;diesel;20889
22.51;regular;20898
23.93;premium;20898
23.84;diesel;20898
22.29;regular;16176
24.49;premium;16176
23.59;diesel;16176
21.98;regular;20856
23.26;premium;20856
23.46;diesel;20856
21.19;regular;20897
23.29;premium;20897
23.3;diesel;20897
18.79;diesel;20869
20.87;regular;20888
22.67;premium;20888
22.72;diesel;20888
20;regular;20887
21.99;premium;20887
22.39;diesel;20887
21.39;regular;2736
23.99;premium;2736
21.45;regular;20882
23.28;premium;20882
22.94;diesel;20882
22.4;regular;20766
23.66;diesel;20766
23.99;premium;20766
20.8;regular;20874
23.9;premium;20874
22.3;diesel;20874
20.89;regular;20873
22.99;premium;20873
18.61;diesel;20873
20.75;regular;20765
22.79;premium;20765
21.7;regular;20870
23.9;premium;20870
23.5;diesel;20870
20.19;regular;16227
21.79;premium;16227
21.79;diesel;16227
20.89;regular;16226
22.39;premium;16226
22.29;diesel;16226
22.5;regular;20884
24.2;premium;20884
21.99;regular;16236
23.49;premium;16236
23.89;diesel;16236
20.99;regular;2611
23.09;premium;2611
21.89;diesel;2611
20.89;regular;20891
23.09;premium;20891
22.19;diesel;20891
22.52;regular;20878
24.01;premium;20878
24;diesel;20878
21.68;regular;20877
24.28;premium;20877
23.39;diesel;20877
21.47;regular;20872
23.65;premium;20872
21.95;diesel;20872
22.76;regular;16134
24.1;premium;16134
23.9;diesel;16134
23.99;premium;16131
22.89;diesel;16131
21.99;regular;16131
22.19;regular;20896
25.19;premium;20896
22.69;diesel;20895
23.19;regular;20895
25.19;premium;20895
22.29;regular;20894
24.19;premium;20894
22.69;diesel;20894
23.19;regular;20893
25.19;premium;20893
24.29;premium;2671
21.99;regular;2671
21.99;regular;20892
25.19;premium;20892
21.49;regular;20852
22.69;diesel;20852
23.99;premium;20852
20.72;regular;2661
22.6;premium;2661
22.54;diesel;2661
24.19;premium;2709
21.99;regular;2709
23.49;premium;2739
22.39;diesel;2739
20.89;regular;2739
22.89;regular;16083
24.59;premium;16083
22.3;premium;16082
21.9;diesel;16082
20.6;regular;16082
24.29;premium;2638
21.99;regular;2638
21.85;premium;2658
19.89;regular;2658
21.09;diesel;2658
21.92;regular;2701
23.87;premium;2701
22.87;diesel;2701
20.41;regular;2710
22.22;premium;2710
20.29;regular;2656
22.49;premium;2656
22.69;regular;2704
24.69;premium;2704
23.49;diesel;2704
23.4;regular;16038
25.1;diesel;16038
21.39;regular;16037
22.75;diesel;16037
23.19;premium;2682
21.55;regular;2682
16.93;diesel;2682
22.79;diesel;2651
21.55;regular;2651
23.09;premium;2651
20.19;regular;2586
21.89;diesel;2586
22.49;premium;2586
21.09;regular;2748
22.99;premium;2748
21.49;regular;2735
22.95;diesel;2735
23.19;premium;2735
21.86;regular;3170
23.72;premium;3170
22.09;regular;3172
23.99;premium;3172
22.99;diesel;3172
21.59;regular;15967
22.95;diesel;15967
21.7;regular;15966
23.5;premium;15966
23.5;diesel;15966
21.5;regular;15965
23.5;diesel;15965
22.25;regular;15964
23.65;premium;15964
23.25;diesel;15964
22.1;regular;15963
23.3;premium;15963
23.2;diesel;15963
23.21;regular;15962
25.19;premium;15962
20.99;regular;11027
25.19;premium;11027
22.89;diesel;11027
21.85;regular;2659
22.95;premium;2659
22.95;diesel;2659
22.99;diesel;2639
24.29;premium;2639
21.99;regular;2639
21.99;regular;3166
24.89;premium;3166
22.99;diesel;3166
21.69;regular;2707
22.99;premium;2707
23.09;diesel;2707
21.95;regular;15915
19.95;premium;15915
20.95;diesel;15915
21.91;regular;15914
23.36;premium;15914
22.74;diesel;15914
22.38;premium;15913
21.76;diesel;15913
20.7;regular;15913
20.6;regular;15912
22.7;premium;15912
21.89;regular;15911
24.19;premium;15911
22.5;regular;15910
24.2;premium;15910
24;diesel;15910
21.45;regular;2733
23.49;premium;2733
22.05;diesel;2733
22.79;premium;15909
21.79;diesel;15909
21.29;regular;15909
21.45;regular;15908
24.05;premium;15908
22.99;diesel;15908
20.59;regular;2699
22.69;premium;2699
21.89;diesel;2699
20.98;regular;2732
22.66;premium;2732
22.39;diesel;2732
21.3;regular;3167
22.1;diesel;3167
21.2;regular;2633
23.15;premium;2633
22.95;diesel;2633
21.89;regular;2737
23.29;premium;2737
23.49;diesel;2737
20.39;regular;15866
22.19;premium;15866
18.79;diesel;15865
22.25;premium;15864
22.9;diesel;15864
21.25;regular;15864
22.37;premium;2677
21.43;diesel;2677
20.07;regular;2677
20.99;regular;15863
23.71;premium;15863
22.45;diesel;15863
24.45;premium;15862
23.85;diesel;15862
22.9;regular;15862
20.69;regular;15861
22.45;premium;15861
21.79;diesel;15861
22.59;regular;15860
23.64;premium;15860
24.09;diesel;15860
22.23;regular;15859
23.35;premium;15859
22.95;diesel;15859
21.89;regular;15858
22.29;diesel;15858
24.19;premium;15858
16.45;regular;15857
22.09;diesel;15857
19.09;premium;15857
16.45;regular;15856
19.09;premium;15856
21.89;regular;15855
22.29;diesel;15855
24.19;premium;15855
21.59;regular;15854
23.99;premium;15854
21.36;regular;3171
23.69;premium;3171
23.99;premium;15853
21.69;regular;15853
22.69;diesel;15853
21.59;regular;15852
23.99;premium;15852
22.59;diesel;15851
21.99;regular;15851
24.09;premium;15851
21.89;regular;15850
22.19;diesel;15850
24.19;premium;15850
21.99;regular;15849
22.19;diesel;15849
24.09;premium;15849
20.99;regular;15848
22.99;premium;15848
22.86;regular;15847
23.98;premium;15847
23.93;diesel;15847
19.79;regular;15846
21.89;premium;15846
16.58;diesel;15846
21.95;regular;15845
23.2;diesel;15845
20.99;regular;2605
22.79;premium;2605
21.75;regular;15844
23.36;premium;15844
23.57;diesel;15844
22.39;diesel;15843
20.49;regular;15843
20.99;regular;2650
22.74;premium;2650
22.59;diesel;2650
21.69;regular;2634
23.59;premium;2634
22.36;diesel;2634
21.75;regular;2720
23.77;premium;2720
23.25;diesel;2720
20.2;regular;2606
21.99;premium;2606
21.55;diesel;2606
21.74;regular;15792
23.28;premium;15792
23.33;diesel;15792
20.18;regular;15791
21.99;premium;15791
21.59;diesel;15791
21.3;regular;15790
23;premium;15790
23.5;diesel;15790
22.5;regular;15789
24.5;premium;15789
23.6;diesel;15789
21.49;regular;3009
23.29;premium;3009
20.38;regular;15788
21.99;premium;15788
21.97;diesel;15788
20.46;regular;15787
22.12;premium;15787
21.99;diesel;15787
20.99;regular;15786
23.19;premium;15786
20.1;regular;15785
22.32;premium;15785
22.06;diesel;15785
22.69;regular;15784
24.49;premium;15784
24.48;diesel;15784
21.65;regular;2863
23.49;premium;2863
22.15;diesel;2863
23.19;diesel;3139
21.99;regular;3139
23.59;premium;3139
20.9;regular;2856
22.65;premium;2856
22.9;regular;2769
24.3;premium;2769
21.79;regular;3101
22.79;diesel;3101
23.39;premium;3101
22.39;regular;2803
23.98;premium;2803
23.15;diesel;2803
21.79;regular;2813
23.59;premium;2813
22.69;diesel;2813
22.89;regular;15717
24.49;premium;15717
23.99;diesel;15717
24.69;premium;2761
22.49;regular;2761
21.99;regular;15715
22.94;premium;15715
23.45;diesel;15715
23.17;regular;15714
24.27;premium;15714
24.37;diesel;15714
22.77;regular;15713
23.77;premium;15713
23.77;diesel;15713
22.54;regular;15712
23.89;premium;15712
23.95;diesel;15712
21.66;regular;15711
23.84;premium;15711
23.06;diesel;15711
21.49;regular;15710
23.19;premium;15710
22.99;diesel;15710
22.77;regular;15709
24.07;premium;15709
23.9;diesel;15709
20.39;regular;14836
22.19;premium;14836
16.13;regular;14894
17.83;premium;14894
17.07;diesel;14894
20.99;regular;3140
22.99;premium;3140
22.89;diesel;3140
21.99;regular;15708
23.94;premium;15708
22.76;diesel;15708
20;regular;15707
21.9;premium;15707
22;diesel;15707
23.49;diesel;14821
22.49;regular;14821
24.49;premium;14821
22.19;regular;14895
23.79;premium;14895
21.99;regular;15706
24.19;premium;15706
23.79;diesel;15706
24.99;diesel;15705
22.9;regular;15705
24.5;premium;15705
21.39;regular;14912
22.79;diesel;14912
20.99;premium;14912
22.15;regular;15704
24.3;premium;15704
22.9;diesel;15704
22.85;regular;15703
23.85;premium;15703
23.95;diesel;15703
20.5;regular;3082
22.2;diesel;3082
22.5;premium;3082
22.89;regular;15701
23.7;premium;15701
23.99;diesel;15701
22.8;diesel;14852
21.9;regular;14852
23.4;diesel;14853
21.9;regular;14853
21.4;regular;15700
22.9;premium;15700
22.4;diesel;15700
21;regular;14857
22.65;premium;14857
22.75;diesel;14857
19.54;regular;15699
22.5;regular;14914
23.8;premium;14914
23.9;diesel;14914
20.63;regular;14869
22.76;premium;14869
20.57;regular;14908
22.98;premium;14908
21.96;diesel;14908
22.49;regular;14907
23.95;premium;14907
21.39;regular;3000
23.49;premium;3000
22.39;diesel;3000
14.4;regular;15698
21.49;regular;15697
22.35;diesel;15697
23.54;premium;15697
19.42;regular;14877
20.92;premium;14877
18.15;diesel;14877
18.79;diesel;15696
22.56;regular;14863
24.07;premium;14863
23.14;diesel;14863
20.15;regular;14835
22.49;premium;14835
21.89;diesel;14835
20.99;regular;14834
23.29;premium;14834
22.25;diesel;14834
20.39;regular;14838
22.59;premium;14838
21.99;diesel;14838
20.59;regular;14837
22.29;premium;14837
21.99;diesel;14837
22.79;regular;15695
23.59;premium;15695
23.29;diesel;15695
21.79;regular;14541
23.59;premium;14541
20.3;regular;15694
22.2;premium;15694
22;diesel;15694
22.2;regular;15693
23.45;premium;15693
16.35;regular;15692
18.99;premium;15692
19;regular;15691
19.1;premium;15691
20;diesel;15691
15.9;regular;15690
17.64;premium;15690
16.86;diesel;15690
21.65;regular;15689
23.75;premium;15689
22.6;diesel;15689
18.79;diesel;15688
22.42;regular;15687
23.65;premium;15687
23.35;diesel;15687
17.57;regular;14847
19.05;premium;14847
18.57;diesel;14847
21.29;regular;14913
23.99;premium;14913
22.91;diesel;14913
20.24;regular;3044
21.54;premium;3044
20.49;regular;15686
22.99;premium;15686
21.89;diesel;15686
21.33;regular;15685
22.96;premium;15685
22.48;diesel;15685
21.9;regular;14917
22.99;premium;14917
22.95;diesel;14917
20.85;regular;15684
22.3;premium;15684
22.25;diesel;15684
21.8;regular;15683
22.95;diesel;15683
21.2;regular;15682
22.5;diesel;15682
20.99;regular;15681
21.99;premium;15681
21.94;diesel;15681
22.97;regular;15680
23.99;premium;15680
23.88;diesel;15680
16.89;regular;15679
21.2;diesel;15679
19.5;premium;15679
22.9;regular;15678
23.8;diesel;15678
23;premium;15678
22.22;regular;2884
24.69;premium;2884
23.49;diesel;2884
22.45;regular;15677
23.85;diesel;15677
23.49;premium;15677
22.29;regular;15676
24.19;premium;15676
23.69;diesel;15676
20.89;regular;15675
19.1;premium;15675
21.99;regular;15674
22.94;premium;15674
23.45;diesel;15674
16.65;regular;15673
20.95;diesel;15673
19.1;premium;15673
16.64;regular;15672
18.87;premium;15672
20.99;diesel;15672
21.09;regular;14845
23.15;premium;14845
21.98;diesel;14845
23.49;premium;15671
20.89;regular;15671
17.99;regular;15670
20.99;premium;15670
22.5;diesel;15670
20.79;diesel;15669
20.61;regular;15669
21.99;regular;3114
23.99;premium;3114
24.49;premium;15668
23.49;diesel;15668
21.89;regular;15668
23.69;premium;14900
21.49;regular;14900
21.85;regular;15667
23.79;premium;15667
22.89;diesel;15667
19.79;diesel;15666
18.5;regular;15666
19.95;premium;15666
16.35;regular;15665
18.99;premium;15665
22.25;regular;15664
24.45;premium;15664
23.75;diesel;15664
20.59;regular;15663
22.69;premium;15663
21.98;diesel;15663
20.95;regular;15662
22.99;premium;15662
21.39;regular;14831
22.49;premium;14831
17.69;regular;15661
20.99;premium;15661
21.99;diesel;15661
21.15;regular;3064
22.95;premium;3064
18.32;diesel;3064
20.69;regular;15660
22.99;premium;15660
21.99;diesel;15660
22.38;regular;15659
23.55;premium;15659
21.1;regular;14856
22.7;diesel;14856
20.85;regular;14867
22.65;premium;14867
21.99;diesel;14867
22.75;diesel;14875
20.9;regular;14875
19.88;regular;15658
21.8;premium;15658
21.99;regular;15657
24.15;premium;15657
23.09;diesel;15657
21.19;regular;15656
22.25;diesel;15656
20.89;regular;14876
22.74;premium;14876
22.94;diesel;14876
21.32;regular;21035
22.93;diesel;21035
21.15;regular;2986
22.95;premium;2986
18.32;diesel;2986
20.99;regular;15655
22.89;premium;15655
22.19;diesel;15655
21.29;regular;15654
22.89;diesel;15654
22.57;regular;14829
23.64;premium;14829
23.88;diesel;14829
19.89;regular;14918
21.58;diesel;14918
21.49;premium;14918
22.19;regular;2861
24.25;premium;2861
19.08;diesel;2861
20.85;regular;2995
22.89;premium;2995
18.32;diesel;2995
21.25;regular;2844
23.19;premium;2844
20.7;regular;3095
23.09;premium;3095
20.9;regular;2837
22.7;premium;2837
22.25;diesel;2837
21.25;regular;2914
23.65;premium;2914
21.59;diesel;2914
20.99;regular;2946
23.39;premium;2946
20.99;regular;2801
23.19;premium;2801
22.59;regular;2864
23.69;premium;2864
23.89;diesel;2864
20.29;regular;3117
22.69;premium;3117
20.85;regular;2842
22.89;premium;2842
21.29;regular;2976
23.29;premium;2976
21.75;diesel;2976
21.39;regular;2994
23.69;premium;2994
22.39;diesel;2994
21.79;regular;3020
24.29;premium;3020
23.39;diesel;14501
21.84;regular;14501
1;premium;14501
22.1;regular;14500
23.59;premium;14500
23;diesel;14500
21.2;regular;14499
22.99;diesel;14499
18.79;diesel;14498
20.85;regular;14497
22.79;premium;14497
22.65;diesel;14497
21.1;regular;14496
23.09;premium;14496
22.57;diesel;14496
21.29;regular;14502
23.09;diesel;14502
20.49;regular;14507
22.59;premium;14507
20.49;regular;14506
22.59;premium;14506
20.69;regular;14505
22.99;premium;14505
22.99;regular;3115
25.19;premium;3115
20.95;regular;14504
23.01;premium;14504
21.55;diesel;14504
19.99;regular;14503
21.99;premium;14503
21.89;diesel;14503
20.79;regular;14514
24.09;premium;14514
21.99;diesel;14514
20.49;regular;14513
22.49;premium;14513
21.99;diesel;14513
21.3;regular;14512
23.85;premium;14512
22.5;diesel;14512
20.85;regular;14511
23.39;premium;14511
20.59;regular;14510
22.89;premium;14510
21.99;diesel;14510
21.39;regular;14509
23.79;premium;14509
21.99;regular;14508
23.49;diesel;14508
23.07;diesel;14495
21.97;regular;14495
24.13;premium;14495
24.59;premium;3022
22.79;diesel;3022
21.99;regular;3022
21.4;regular;14465
23.8;premium;14465
22.5;diesel;14465
21.49;regular;14464
22.83;premium;14464
20.79;regular;14463
22.99;premium;14463
20.69;regular;14462
22.99;premium;14462
23.01;diesel;14461
21.79;regular;14461
20.7;premium;14461
22.4;regular;14460
24.05;premium;14460
22.98;diesel;14460
15.39;regular;14459
17.12;premium;14459
16.36;diesel;14459
18.79;diesel;14476
20.99;regular;14475
21.99;diesel;14475
21.59;regular;3017
22.99;diesel;3017
24.59;premium;3017
21.5;regular;14474
21.24;diesel;14474
20.79;regular;14473
22.49;premium;14473
22.39;diesel;14473
18.79;diesel;14472
20.59;regular;14470
22.39;premium;14470
22.45;diesel;14470
20.89;regular;14469
22.99;premium;14469
22.79;diesel;14467
22.39;regular;14467
24.29;premium;14467
23.82;premium;14485
23.77;diesel;14485
22.4;regular;14485
21.38;diesel;14484
19.88;regular;14484
21.49;premium;14484
21;regular;14483
22.9;premium;14483
21.99;regular;14481
23.69;premium;14481
23.39;diesel;14481
19.99;premium;3021
21.69;diesel;3021
16.99;regular;3021
22.89;diesel;14480
20.78;regular;14480
17.58;premium;14480
20.69;regular;14478
21.99;diesel;14478
19.65;regular;14494
21.75;regular;14493
23.49;premium;14493
22.3;regular;14492
23;premium;14492
22.5;diesel;14492
22.99;diesel;14491
21.24;regular;14491
22.84;premium;14491
21.95;regular;14490
23.4;premium;14490
22.95;diesel;14490
20.39;regular;14488
23.42;premium;14488
21.59;regular;14489
0.01;premium;14489
22.79;diesel;14489
21.79;diesel;14487
21.39;regular;14487
24.1;premium;14487
20.99;regular;3032
21.99;diesel;3032
23.99;premium;3032
21;regular;14486
22.9;premium;14486
20.97;regular;14440
22.47;diesel;14440
23;premium;14440
20.89;regular;14457
22.89;premium;14457
21.99;diesel;14457
21.44;regular;14456
23.14;premium;14456
22.19;diesel;14456
20.93;regular;14454
22.93;premium;14454
22.44;diesel;14454
20.89;regular;14452
21.95;diesel;14452
21.69;regular;14451
22.75;diesel;14451
23.59;premium;14451
21.39;regular;14449
15.29;regular;14450
17.06;premium;14450
16.18;diesel;14450
21.69;regular;14448
23.49;premium;14448
20.79;regular;3079
23.59;premium;3079
21.49;regular;14447
23.69;premium;14447
22.39;diesel;14447
21.69;regular;14446
24.59;premium;14446
22.99;diesel;14446
21.45;regular;14445
23.35;premium;14445
23.15;diesel;14445
20.84;regular;14444
22.99;premium;14444
22.5;diesel;14444
22.05;regular;14443
22.8;diesel;14443
21.4;diesel;14437
20.9;regular;14437
16.64;regular;14435
18.87;premium;14435
20.99;diesel;14435
16.64;regular;14434
20.99;diesel;14434
17.47;premium;14434
16.64;regular;14433
18.87;premium;14433
16.21;diesel;14433
16.64;regular;14431
18.87;premium;14431
20.99;diesel;14431
23.19;regular;3038
25.19;premium;3038
22.39;diesel;14438
20.99;regular;14438
23.29;premium;14438
22.07;regular;14436
23.36;premium;14436
23.67;diesel;14436
22.19;regular;14432
23.4;premium;14432
23.61;diesel;14432
21.59;regular;14416
22.99;premium;14416
21.99;regular;14415
23.99;premium;14415
23.55;diesel;14415
16.55;regular;14414
18.2;premium;14414
17.48;diesel;14414
22.12;regular;14413
23.03;premium;14413
23.17;diesel;14413
19.99;regular;14412
21.99;premium;14412
21.59;regular;14411
23.83;premium;14411
21.29;regular;14410
22.89;premium;14410
16.99;regular;3126
21.69;diesel;3126
17.71;premium;3126
18.8;regular;14409
19.4;premium;14409
21.99;regular;14408
23.7;diesel;14408
19.79;regular;14407
21.69;premium;14407
23.29;premium;14406
22.99;diesel;14406
21.59;regular;14406
20.29;regular;14405
21.47;diesel;14405
20.29;regular;14404
21.99;premium;14404
21.7;diesel;14404
22.42;regular;14403
23.79;diesel;14403
18.99;regular;14402
21.29;premium;14402
24.17;regular;14399
25.5;premium;14399
25.6;diesel;14399
21.99;regular;3023
25.19;premium;3023
22.89;diesel;3023
17.07;regular;14398
18.75;diesel;14398
18.79;diesel;14397
21.89;regular;14396
23.69;premium;14396
22.89;diesel;14396
21.7;regular;14394
22.9;premium;14394
22.55;diesel;14394
22.32;regular;14393
24.04;diesel;14393
20.15;regular;14392
21.4;premium;14392
16.96;diesel;14392
23.3;diesel;14391
22.09;regular;14391
20.99;regular;14390
23.2;premium;14390
22.8;diesel;14390
21.9;regular;14389
23.05;diesel;14389
22.99;diesel;14430
20.89;regular;14430
22.99;premium;14430
22.79;regular;3039
25.19;premium;3039
20.5;regular;14429
21.4;diesel;14429
20.6;premium;14429
22.97;regular;14428
24.03;premium;14428
19.8;regular;14427
21.86;diesel;14427
21;premium;14427
21.65;regular;14426
23.85;premium;14426
22.75;diesel;14426
20.89;regular;14425
22.99;premium;14425
22.85;regular;14424
23.98;premium;14424
23.9;diesel;14424
17.1;regular;14423
21.35;diesel;14423
19.99;premium;14423
22.83;diesel;14422
21.99;regular;14422
23.89;premium;14422
20.99;regular;14421
20.19;regular;14419
22.53;premium;14419
22.29;regular;3034
24.19;premium;3034
21.99;diesel;3034
23.2;premium;14418
22.2;diesel;14418
21;regular;14418
20.09;regular;14417
22.09;premium;14417
22.29;diesel;14417
21.89;regular;14388
22.94;diesel;14388
22.89;diesel;14387
21.34;regular;14387
